user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
115321157@N03	12113104116_69deb9bd58_o.jpg	1747	(25, 32)	m	1224	323	969	969	20	15	44
115321157@N03	12113399863_633fabd0ce_o.jpg	1747	(25, 32)	m	984	1211	479	478	-95	0	158
115321157@N03	12113399863_633fabd0ce_o.jpg	1744	(4, 6)	m	1394	857	421	421	-70	15	71
115321157@N03	12112140784_3882a0f255_o.jpg	1766	(8, 12)	m	1614	1086	274	275	5	-30	71
115321157@N03	12120267326_8e9fde49b3_o.jpg	1744	(4, 6)	m	257	0	1023	960	-5	30	69
115321157@N03	12120267326_8e9fde49b3_o.jpg	1744	(4, 6)	m	257	0	1023	960	-5	30	69
115321157@N03	12120001564_e59170a2b2_o.jpg	1744	(4, 6)	m	838	1236	650	650	-95	45	58
115321157@N03	12112719603_d96d576383_o.jpg	1747	(25, 32)	m	776	857	746	746	-85	0	98
115321157@N03	12112719603_d96d576383_o.jpg	1744	(4, 6)	m	1643	647	637	637	-105	0	64
115321157@N03	12113053496_58dbddd0a5_o.jpg	1746	(25, 32)	m	2298	685	389	389	0	0	68
115321157@N03	12113053496_58dbddd0a5_o.jpg	1744	(4, 6)	m	580	1227	344	344	0	0	45
115321157@N03	12113053496_58dbddd0a5_o.jpg	1747	(25, 32)	m	1453	682	325	325	5	0	105
115321157@N03	12112013733_e4c8fd28e0_o.jpg	1747	(25, 32)	m	186	741	969	969	-95	0	178
115321157@N03	12112427605_2e2ebc804a_o.jpg	1749	(25, 32)	f	581	798	242	242	0	0	15
115321157@N03	12112840394_00d1dcff8f_o.jpg	1747	(25, 32)	m	1133	302	969	969	20	15	30
115321157@N03	12119853485_a5b793a16a_o.jpg	1747	(25, 32)	m	809	66	1262	1263	-5	0	80
115321157@N03	12119904125_e2e740f3ff_o.jpg	1748	(0, 2)	u	347	94	2473	2354	-95	30	48
115321157@N03	12121630715_d3c478f490_o.jpg	1748	(0, 2)	u	137	588	1370	1370	-100	-45	9
115321157@N03	12121614695_fecaa52d44_o.jpg	1744	(4, 6)	m	580	360	296	296	-5	0	55
115321157@N03	12120022554_a8779e73b7_o.jpg	1767	(0, 2)	u	1259	546	1498	1498	15	0	10
115321157@N03	12111055746_2c478c9d49_o.jpg	1747	(25, 32)	m	667	408	1938	1938	-105	0	30
115321157@N03	12120025694_6ebfa472c6_o.jpg	1767	(0, 2)	u	1107	830	568	567	5	0	48
115321157@N03	12119630205_a7db75a25a_o.jpg	1744	(4, 6)	m	0	162	1353	1371	-85	0	103
115321157@N03	12113091206_850d37727d_o.jpg	1752	(15, 20)	m	468	1061	593	593	-100	0	100
115321157@N03	12120274266_f29962757b_o.jpg	1754	35	m	540	706	280	280	-5	0	90
115321157@N03	12120274266_f29962757b_o.jpg	1753	(38, 43)	m	2722	666	261	261	-10	0	131
115321157@N03	12120274266_f29962757b_o.jpg	1759	(4, 6)	f	1195	1171	261	261	0	0	86
115321157@N03	12120274266_f29962757b_o.jpg	1757	(4, 6)	f	1442	1209	242	242	5	0	84
115321157@N03	12120274266_f29962757b_o.jpg	1758	(4, 6)	f	1931	1195	242	242	-5	-30	141
115321157@N03	12120274266_f29962757b_o.jpg	1756	(4, 6)	f	1724	1161	242	243	0	0	130
115321157@N03	12120274266_f29962757b_o.jpg	1744	(4, 6)	m	924	1152	242	242	-25	0	137
115321157@N03	12120274266_f29962757b_o.jpg	1768	(4, 6)	f	1902	752	243	242	0	-30	74
115321157@N03	12120274266_f29962757b_o.jpg	1769	(4, 6)	f	2280	760	242	242	0	0	75
115321157@N03	12120274266_f29962757b_o.jpg	1762	(4, 6)	f	1432	752	243	242	0	0	78
115321157@N03	12120274266_f29962757b_o.jpg	1764	(4, 6)	m	2440	733	242	242	-5	0	85
115321157@N03	12120274266_f29962757b_o.jpg	1770	(4, 6)	m	1228	723	243	242	-5	0	82
115321157@N03	12120274266_f29962757b_o.jpg	1755	(4, 6)	m	927	635	242	243	0	0	169
115321157@N03	12120515046_a21cd03bb9_o.jpg	1747	(25, 32)	m	661	70	1339	1338	-20	0	86
115321157@N03	12122287086_f1ab3557ae_o.jpg	1748	(0, 2)	u	221	0	3043	2448	-70	0	42
115321157@N03	12121907473_d1e8643a03_o.jpg	1744	(4, 6)	m	419	290	382	382	-20	0	87
115321157@N03	12120129143_f61c0530a8_o.jpg	1771	57	f	0	0	1550	1708	15	-30	14
115321157@N03	12120600786_dc0e82963e_o.jpg	1748	(0, 2)	u	247	288	768	672	-115	0	13
115321157@N03	12113065956_ae7837d673_o.jpg	1747	(25, 32)	m	2221	334	676	676	-5	30	89
115321157@N03	12112419326_7c3c338323_o.jpg	1744	(4, 6)	m	608	675	1454	1454	-95	0	137
115321157@N03	12112823904_5b6678b186_o.jpg	1747	(25, 32)	m	1761	680	1503	1619	-95	-45	78
115321157@N03	12112823904_5b6678b186_o.jpg	1744	(4, 6)	m	1174	602	293	293	-90	0	76
115321157@N03	12120576196_002c34431f_o.jpg	1748	(0, 2)	u	406	208	1664	1664	-105	0	70
115321157@N03	12120251944_de0a88770f_o.jpg	1747	(25, 32)	m	823	65	1244	1243	-5	0	77
115321157@N03	12123519044_5fe73b71cd_o.jpg	1747	(25, 32)	m	0	333	745	627	-95	45	61
115321157@N03	12123519044_5fe73b71cd_o.jpg	1748	(0, 2)	u	306	260	332	333	-80	30	67
115321157@N03	12121884833_6848d57c58_o.jpg	1744	(4, 6)	m	1421	412	784	784	-195	45	9
115321157@N03	12122260866_e7f2f34b1d_o.jpg	1748	(0, 2)	u	90	713	982	982	-190	-15	8
115321157@N03	12120135643_1efcd311a3_o.jpg	1747	(25, 32)	m	694	921	1091	1090	-105	0	25
115321157@N03	12111737495_611f493c1f_o.jpg	1744	(4, 6)	m	745	1107	472	472	-95	0	94
115321157@N03	12119925165_87eea2c666_o.jpg	1748	(0, 2)	u	186	216	2461	2232	-100	30	86
115321157@N03	12120275956_cd955fa43c_o.jpg	1761	(4, 6)	m	2277	1214	268	268	-20	0	69
115321157@N03	12120275956_cd955fa43c_o.jpg	1755	(4, 6)	m	2124	1391	242	242	-20	-30	84
115321157@N03	12111732165_fe2fea4df2_o.jpg	1744	(4, 6)	m	600	1094	319	319	-100	0	71
115321157@N03	12123765296_f72560a2fb_o.jpg	1748	(0, 2)	u	285	459	1230	1230	-205	0	12
115321157@N03	12112827924_8038fc33e3_o.jpg	1747	(25, 32)	m	1477	419	465	465	-5	0	46
115321157@N03	12120325084_1288143594_o.jpg	1748	(0, 2)	u	570	105	2391	2343	-105	30	43
115321157@N03	12120179153_df442c5987_o.jpg	1747	(25, 32)	m	2087	203	721	721	5	0	120
115321157@N03	12120282306_84e3b532a2_o.jpg	1767	(0, 2)	u	607	144	456	456	-15	0	43
115321157@N03	12120311974_915cc0396f_o.jpg	1748	(0, 2)	u	419	511	1695	1696	-100	0	56
115321157@N03	12113089285_88a8ca13ee_o.jpg	1744	(4, 6)	m	415	878	957	956	-95	0	190
115321157@N03	12123111285_f28c6a6e84_o.jpg	1748	(0, 2)	u	341	323	2091	2091	-70	0	10
115321157@N03	12111194466_7480fe0621_o.jpg	1744	(4, 6)	m	480	350	180	180	-85	0	52
115321157@N03	12120476516_a07db1c0fc_o.jpg	1744	(4, 6)	m	846	1619	873	829	-80	0	34
115321157@N03	12120476516_a07db1c0fc_o.jpg	1748	(0, 2)	u	1858	57	835	835	0	0	10
115321157@N03	12112116944_ea90e67ec8_o.jpg	1744	(4, 6)	m	956	800	829	828	-105	15	57
115321157@N03	12122040094_f9905719e3_o.jpg	1748	(0, 2)	u	768	583	1504	1504	-95	0	121
115321157@N03	12122295886_38457f05e0_o.jpg	1748	(0, 2)	u	863	631	1396	1396	-90	0	123
115321157@N03	12112697793_4ba8b06bd6_o.jpg	1747	(25, 32)	m	2092	835	421	420	5	15	22
115321157@N03	12112697793_4ba8b06bd6_o.jpg	1746	(25, 32)	m	1284	855	293	294	0	0	45
115321157@N03	12112697793_4ba8b06bd6_o.jpg	1744	(4, 6)	m	900	1010	268	268	0	0	43
115321157@N03	12119605255_840e530bb6_o.jpg	1749	(25, 32)	f	366	0	914	868	-5	30	113
115321157@N03	12119605255_840e530bb6_o.jpg	1744	(4, 6)	m	37	0	829	726	10	-15	85
115321157@N03	12112424695_e11e4d9552_o.jpg	1752	(15, 20)	m	250	1563	350	351	-70	-45	21
115321157@N03	12112798984_5fd764c153_o.jpg	1744	(4, 6)	m	589	1047	682	682	20	0	46
115321157@N03	12112798984_5fd764c153_o.jpg	1747	(25, 32)	m	1974	372	676	676	0	0	45
115321157@N03	12120510076_ce3e4b9496_o.jpg	1748	(0, 2)	u	0	27	596	688	-90	0	37
115321157@N03	12120099873_c6fc8a5ef4_o.jpg	1744	(4, 6)	m	438	635	1179	1180	-100	0	100
115321157@N03	12113083485_09962e3046_o.jpg	1744	(4, 6)	m	306	562	628	628	-20	30	104
115321157@N03	12121922403_7328a1b39d_o.jpg	1748	(0, 2)	u	911	798	1435	1434	-90	0	121
115321157@N03	12123116705_95d91a342c_o.jpg	1748	(0, 2)	u	1104	441	1428	1428	-95	0	116
115321157@N03	12112423365_8765fec1a0_o.jpg	1745	(48, 53)	m	1098	709	382	382	-85	0	47
115321157@N03	12112423365_8765fec1a0_o.jpg	1744	(4, 6)	m	1209	470	338	338	-100	30	113
115321157@N03	12112423365_8765fec1a0_o.jpg	1752	(15, 20)	m	446	1883	325	325	-90	-30	129
115321157@N03	12120469546_f836e640a3_o.jpg	1748	(0, 2)	u	0	168	2012	2021	-95	0	158
115321157@N03	12112404496_35c004b90f_o.jpg	1772	(8, 12)	m	1185	1206	568	567	-85	0	76
115321157@N03	12120190163_8c40b5cbb8_o.jpg	1748	(0, 2)	u	337	562	1154	1154	-95	0	85
115321157@N03	12112102074_aac5fe2732_o.jpg	1747	(25, 32)	m	505	586	1026	1026	-90	0	179
115321157@N03	12113092085_f8c12fa6ec_o.jpg	1744	(4, 6)	m	490	989	1256	1256	-80	30	104
115321157@N03	12120271934_5847bf407a_o.jpg	1749	(25, 32)	f	289	135	991	825	270	0	40
115321157@N03	12120271934_5847bf407a_o.jpg	1748	(0, 2)	u	615	0	665	615	265	0	43
115321157@N03	12120478776_f39e9d21c3_o.jpg	1744	(4, 6)	m	541	1311	982	982	-90	0	42
115321157@N03	12111075176_8b53d85b73_o.jpg	1747	(25, 32)	m	548	513	599	599	-90	0	100
115321157@N03	12120011324_ee2d294c44_o.jpg	1754	35	m	718	726	281	281	-5	-15	106
115321157@N03	12120011324_ee2d294c44_o.jpg	1753	(38, 43)	m	2918	718	261	262	-5	0	126
115321157@N03	12120011324_ee2d294c44_o.jpg	1744	(4, 6)	m	1115	1176	262	261	-5	0	119
115321157@N03	12120011324_ee2d294c44_o.jpg	1768	(4, 6)	f	2068	800	249	248	-10	0	24
115321157@N03	12120011324_ee2d294c44_o.jpg	1757	(4, 6)	f	1561	1251	243	242	5	0	81
115321157@N03	12120011324_ee2d294c44_o.jpg	1758	(4, 6)	f	2049	1236	242	243	5	0	178
115321157@N03	12120011324_ee2d294c44_o.jpg	1759	(4, 6)	f	1362	1217	242	242	0	0	62
115321157@N03	12120011324_ee2d294c44_o.jpg	1756	(4, 6)	f	1845	1224	242	242	5	-15	84
115321157@N03	12120011324_ee2d294c44_o.jpg	1760	(4, 6)	f	2685	1203	242	242	-10	-45	15
115321157@N03	12120011324_ee2d294c44_o.jpg	1755	(4, 6)	m	2459	1144	242	242	-5	0	154
115321157@N03	12120011324_ee2d294c44_o.jpg	1762	(4, 6)	f	1625	776	242	242	0	0	35
115321157@N03	12120011324_ee2d294c44_o.jpg	1764	(4, 6)	m	2628	777	242	242	0	0	76
115321157@N03	12120011324_ee2d294c44_o.jpg	1770	(4, 6)	m	1410	753	242	243	-15	0	59
115321157@N03	12120011324_ee2d294c44_o.jpg	1755	(4, 6)	m	2459	1144	242	242	-5	0	154
115321157@N03	12113397103_89e6e84120_o.jpg	1749	(25, 32)	f	342	792	663	663	-100	30	101
115321157@N03	12123391243_74968e0844_o.jpg	1744	(4, 6)	m	237	659	1077	1078	-100	0	27
115321157@N03	12112729023_8111867d8e_o.jpg	1747	(25, 32)	m	728	411	1096	1096	5	-30	119
115321157@N03	12119925945_b27426332e_o.jpg	1748	(0, 2)	u	135	0	2646	2448	-100	0	50
115321157@N03	12119626065_4d970bf3da_o.jpg	1767	(0, 2)	u	911	713	523	523	10	0	94
115321157@N03	12112718373_ba58887140_o.jpg	1747	(25, 32)	m	1112	753	688	689	0	0	97
115321157@N03	12120264006_e200f827be_o.jpg	1744	(4, 6)	m	702	1169	804	804	-90	0	48
115321157@N03	12123104045_ecc54d79d9_o.jpg	1748	(0, 2)	u	256	47	2646	2401	-100	45	53
115321157@N03	12113498054_5da4c16608_o.jpg	1747	(25, 32)	m	632	1064	529	529	-100	0	104
115321157@N03	12113498054_5da4c16608_o.jpg	1744	(4, 6)	m	1158	965	415	415	-95	0	59
115321157@N03	12113114806_90102b5d8d_o.jpg	1747	(25, 32)	m	663	140	1236	1237	-100	0	83
115321157@N03	12119903403_bbc8b27019_o.jpg	1754	35	m	543	674	293	293	0	-15	194
115321157@N03	12119903403_bbc8b27019_o.jpg	1753	(38, 43)	m	2667	640	249	249	-10	30	131
115321157@N03	12119903403_bbc8b27019_o.jpg	1757	(4, 6)	f	1431	1179	242	242	5	0	55
115321157@N03	12119903403_bbc8b27019_o.jpg	1756	(4, 6)	f	1663	1129	243	243	-5	0	86
115321157@N03	12119903403_bbc8b27019_o.jpg	1760	(4, 6)	f	2538	1099	243	242	-5	-45	35
115321157@N03	12119903403_bbc8b27019_o.jpg	1761	(4, 6)	m	2283	1056	243	242	-10	0	205
115321157@N03	12119903403_bbc8b27019_o.jpg	1768	(4, 6)	f	1872	731	242	242	-15	0	41
115321157@N03	12119903403_bbc8b27019_o.jpg	1762	(4, 6)	f	1416	713	243	243	0	0	71
115321157@N03	12119903403_bbc8b27019_o.jpg	1770	(4, 6)	m	1192	691	242	242	0	0	87
115321157@N03	12119903403_bbc8b27019_o.jpg	1763	(4, 6)	f	1673	678	242	243	10	0	121
115321157@N03	12119903403_bbc8b27019_o.jpg	1764	(4, 6)	m	2417	683	242	242	-5	0	97
115321157@N03	12119903403_bbc8b27019_o.jpg	1755	(4, 6)	m	851	618	242	242	5	30	76
115321157@N03	12120330354_5dc1ed5317_o.jpg	1747	(25, 32)	m	54	0	977	776	-80	0	68
115321157@N03	12120330354_5dc1ed5317_o.jpg	1748	(0, 2)	u	346	389	644	571	-85	0	32
115321157@N03	12120296634_51821ccda8_o.jpg	1748	(0, 2)	u	737	816	1224	1224	-95	0	12
115321157@N03	12112415195_273b80126a_o.jpg	1744	(4, 6)	m	731	670	1033	1033	-95	0	105
115321157@N03	12122032414_ee390c7076_o.jpg	1744	(4, 6)	m	5	258	1880	1880	10	0	60
115321157@N03	12113383553_ac32b2e543_o.jpg	1744	(4, 6)	m	1410	680	465	465	-85	0	113
115321157@N03	12120271796_97c795f99e_o.jpg	1767	(0, 2)	u	1402	105	931	930	0	0	32
115321157@N03	12122036914_10d7cc5ec0_o.jpg	1748	(0, 2)	u	293	317	1963	1963	-90	0	10
115321157@N03	12113494064_c0b03a7b21_o.jpg	1744	(4, 6)	m	519	780	1199	1199	-100	15	79
115321157@N03	12119623935_8949bddbd0_o.jpg	1749	(25, 32)	f	0	169	691	712	170	30	145
115321157@N03	12119623935_8949bddbd0_o.jpg	1744	(4, 6)	m	766	228	196	196	170	0	107
115321157@N03	12112849454_11e3734c62_o.jpg	1744	(4, 6)	m	694	382	1556	1556	-105	0	107
115321157@N03	12120027344_78027df9ba_o.jpg	1773	(4, 6)	f	1797	310	835	835	-100	0	102
115321157@N03	12120027344_78027df9ba_o.jpg	1773	(4, 6)	f	1797	310	835	835	-100	0	102
115321157@N03	12120225633_ce8f08a350_o.jpg	1748	(0, 2)	u	279	364	728	596	-115	0	56
115321157@N03	12120331294_4f827dcdd5_o.jpg	1747	(25, 32)	m	0	0	931	737	-85	0	58
115321157@N03	12122266896_9c7391efed_o.jpg	1748	(0, 2)	u	1780	637	542	542	90	0	26
115321157@N03	12120547606_26f992c277_o.jpg	1748	(0, 2)	u	0	0	2907	2448	-90	0	60
115321157@N03	12122292516_fa4b05990f_o.jpg	1748	(0, 2)	u	487	275	1785	1785	-95	45	12
115321157@N03	12120600316_613455ba04_o.jpg	1747	(25, 32)	m	0	0	1187	960	-95	15	59
115321157@N03	12112014353_7f2e922172_o.jpg	1747	(25, 32)	m	280	745	893	893	-85	0	181
115321157@N03	12112045203_c76f772eb9_o.jpg	1744	(4, 6)	m	446	63	1938	1938	-105	0	97
115321157@N03	12120598596_475cc751b3_o.jpg	1747	(25, 32)	m	0	0	983	960	-80	45	34
115321157@N03	12112004814_730ed240ec_o.jpg	1747	(25, 32)	m	543	0	1211	1176	-95	-45	104
115321157@N03	12120095433_ca5fa3138a_o.jpg	1748	(0, 2)	u	0	0	2185	2274	-95	0	124
115321157@N03	12112152774_742ca86b73_o.jpg	1744	(4, 6)	m	946	780	759	759	-85	-30	97
115321157@N03	12120029174_b920bb8d76_o.jpg	1774	(8, 12)	f	809	548	1600	1600	-100	0	170
115321157@N03	12119792985_7ce7fbea82_o.jpg	1747	(25, 32)	m	0	0	1836	2043	-100	0	78
115321157@N03	12120595686_905736edc0_o.jpg	1747	(25, 32)	m	44	0	1013	806	-80	0	27
115321157@N03	12120595686_905736edc0_o.jpg	1748	(0, 2)	u	369	398	636	562	-100	15	27
115321157@N03	12113090516_c5f4b644b8_o.jpg	1752	(15, 20)	m	564	1002	644	644	-100	-15	65
115321157@N03	12112703423_74e013f363_o.jpg	1744	(4, 6)	m	1255	913	772	771	-80	0	125
115321157@N03	12110397645_5527ee66b2_o.jpg	1747	(25, 32)	m	1480	1122	306	305	-95	0	26
115321157@N03	12120005334_300a1d4cf4_o.jpg	1744	(4, 6)	m	249	0	1031	960	-15	30	49
115321157@N03	12120005334_300a1d4cf4_o.jpg	1744	(4, 6)	m	249	0	1031	960	-15	30	49
115321157@N03	12120267896_b65c245ac6_o.jpg	1749	(25, 32)	f	98	346	689	614	175	0	162
115321157@N03	12120538256_8d4ec9421c_o.jpg	1748	(0, 2)	u	22	347	1957	1957	-90	0	83
115321157@N03	12111732995_167a9072bf_o.jpg	1744	(4, 6)	m	639	1107	318	319	-105	0	41
115321157@N03	12120100413_ae2fcea640_o.jpg	1744	(4, 6)	m	599	417	1071	1071	-90	0	82
115321157@N03	12112031983_447d5ee573_o.jpg	1744	(4, 6)	m	538	1050	325	325	-95	45	22
115321157@N03	12120269946_1c48f03415_o.jpg	1744	(4, 6)	m	307	538	1332	1333	-85	0	130
115321157@N03	12119624855_7b125af28b_o.jpg	1744	(4, 6)	m	1120	580	1626	1625	0	0	64
115321157@N03	12112394305_72ff934deb_o.jpg	1747	(25, 32)	m	2197	584	555	555	-10	0	78
115321157@N03	12112394305_72ff934deb_o.jpg	1746	(25, 32)	m	1023	522	484	485	-5	0	59
115321157@N03	12122285596_04e3076d46_o.jpg	1748	(0, 2)	u	116	0	3060	2448	-90	30	10
115321157@N03	12120286926_75b54419cf_o.jpg	1767	(0, 2)	u	624	870	644	644	0	0	58
115321157@N03	12119617525_4638d20839_o.jpg	1744	(4, 6)	m	1625	419	682	682	0	0	31
115321157@N03	12120313434_9522161033_o.jpg	1748	(0, 2)	u	435	772	918	918	-110	30	36
115321157@N03	12123113315_ff2e0d89b5_o.jpg	1748	(0, 2)	u	669	107	611	613	-95	0	76
115321157@N03	12112793394_c5d6bc6f9e_o.jpg	1744	(4, 6)	m	134	0	1068	882	-90	0	59
115321157@N03	12113114346_919c6f893e_o.jpg	1744	(4, 6)	m	1208	691	312	313	-100	0	101
115321157@N03	12122265316_14e815c816_o.jpg	1750	57	m	742	261	536	535	-5	0	148
115321157@N03	12122265316_14e815c816_o.jpg	1751	55	f	1013	667	536	536	-10	0	101
115321157@N03	12112800114_33ca8b373e_o.jpg	1747	(25, 32)	m	1955	361	657	657	0	45	64
115321157@N03	12112800114_33ca8b373e_o.jpg	1744	(4, 6)	m	466	1110	625	625	-5	-15	22
115321157@N03	12110607914_a43692a81a_o.jpg	1747	(25, 32)	m	655	631	1345	1345	-90	0	88
115321157@N03	12111747745_72c5d5f3e6_o.jpg	1772	(8, 12)	m	854	1069	376	376	-85	0	117
115321157@N03	12120107623_75020a194c_o.jpg	1744	(4, 6)	m	537	1326	930	930	-75	0	36
115321157@N03	12119902045_4970487a87_o.jpg	1748	(0, 2)	u	194	500	1288	1288	-95	0	58
115321157@N03	12122281746_3f9ca6b346_o.jpg	1748	(0, 2)	u	384	380	1606	1607	-105	0	49
115321157@N03	12120012874_6f5202c1f9_o.jpg	1753	(38, 43)	m	2703	632	267	268	-10	0	126
115321157@N03	12120012874_6f5202c1f9_o.jpg	1744	(4, 6)	m	921	1110	261	262	-15	0	155
115321157@N03	12120012874_6f5202c1f9_o.jpg	1755	(4, 6)	m	910	592	261	262	0	0	158
115321157@N03	12120012874_6f5202c1f9_o.jpg	1761	(4, 6)	m	2288	1056	262	262	-10	0	201
115321157@N03	12120012874_6f5202c1f9_o.jpg	1759	(4, 6)	f	1222	1123	255	255	5	0	100
115321157@N03	12120012874_6f5202c1f9_o.jpg	1757	(4, 6)	f	1426	1176	242	242	5	0	88
